username,time,followed,private,notavaliable,toomanyfollowers,liked,target,followedback,cantunfollow
adams_fifi,1691443950.4382114,False,True,False,False,False,kacperblonsky,False,False
kasia.r05,1691443988.6417644,False,False,False,False,False,kacperblonsky,False,False
123kingam,1691444035.127359,False,True,False,False,False,kacperblonsky,False,False
kinga__matuszak,1691444095.8849618,False,True,False,False,False,kacperblonsky,False,False
haegotmyback,1691444175.7191224,False,True,False,False,False,kacperblonsky,False,False
mich4l.prywatn3,1691444203.9445124,False,False,False,False,False,kacperblonsky,True,False
lubie_chodzic_do_lasu,1691444284.8579764,False,True,False,False,False,kacperblonsky,False,False
magierkq,1691444362.3801131,False,False,False,True,False,kacperblonsky,False,False
thiis.is.nikolcia,1691444419.0085044,False,True,False,False,False,kacperblonsky,False,False
oliwia.janusz_,1691444469.687094,False,True,False,False,False,kacperblonsky,False,False
patrycjasemczyszyn__,1691444508.5212662,True,False,False,False,True,kacperblonsky,False,True
piotrkubis11,1691444550.7205555,False,False,False,False,False,kacperblonsky,False,False
pixsuwqez,1691444603.361462,False,True,False,False,False,kacperblonsky,False,False
sunleebby,1691444672.2882898,False,False,False,False,False,kacperblonsky,False,False
adamska_sandra,1691444731.277804,False,False,False,False,False,kacperblonsky,False,False
_sandraa.a_,1691444814.7672324,False,True,False,False,False,kacperblonsky,False,False
kwiaszymon,1691444873.8231933,False,False,False,False,False,kacperblonsky,False,False
szymanskade,1691444924.984342,False,False,False,False,True,kacperblonsky,False,False
powerblack.xx,1691444998.8642912,False,False,False,True,False,kacperblonsky,False,False
nadia_bubak,1691445045.6368687,False,False,False,False,True,kacperblonsky,False,False
rubak.natalia,1691445138.5658965,False,True,False,False,False,kacperblonsky,False,False
klaudia_k41,1691445182.1375296,False,False,False,True,True,gordziejewska.biznes,False,False
bastiny83,1691445245.2213523,True,False,False,False,False,gordziejewska.biznes,False,True
natalia_kukula_,1691445294.4803102,False,False,False,False,True,gordziejewska.biznes,False,False
michal_m_junior,1691445342.022002,False,False,False,False,True,gordziejewska.biznes,False,False
prawnik_od_wypadkow,1691445379.5076454,False,False,False,False,True,gordziejewska.biznes,False,False
mateooo1981,1691445454.381072,False,False,False,False,False,gordziejewska.biznes,False,False
baldeksk8,1691445507.7798038,False,False,False,False,True,gordziejewska.biznes,False,False
lisik.lukasz,1691445558.5716314,False,False,False,False,True,gordziejewska.biznes,True,False
the.olivetheory,1691445598.4828758,False,False,False,True,True,gordziejewska.biznes,False,False
magda_tesa,1691445649.5715258,False,False,False,False,True,gordziejewska.biznes,False,False
karolinagacek__,1691445702.781462,False,False,False,False,True,gordziejewska.biznes,False,False
ocr_mt_gym,1691445765.445442,False,False,False,False,False,gordziejewska.biznes,False,False
r_a_p_u_n_z_e_l_8,1691445807.193683,False,False,False,True,True,gordziejewska.biznes,False,False
_.kaarolcia_,1691445876.0580456,False,False,False,False,False,gordziejewska.biznes,False,False
begzad_2002,1691445913.2410522,False,False,False,False,True,gordziejewska.biznes,False,False
stadnikvp,1691445987.0411618,False,False,False,True,False,gordziejewska.biznes,False,False
jakubmedrala,1691446033.9851606,False,False,False,False,True,gordziejewska.biznes,False,False
domciaaaa.95,1691446098.8171787,False,False,False,False,False,gordziejewska.biznes,False,False
natalkaa.huk,1691446135.780637,False,False,False,False,True,gordziejewska.biznes,True,False
evelyn.nikiel,1691446209.360871,False,False,False,False,False,gordziejewska.biznes,False,False
filipski18_2,1691446249.2562368,False,False,False,True,True,gordziejewska.biznes,False,False
m_sobanska_,1691446295.2295933,False,False,False,False,True,gordziejewska.biznes,False,False
kolodziejska730,1691446348.090404,False,False,False,False,True,gordziejewska.biznes,False,False
przemek___xmen,1691446417.3636262,False,False,False,False,False,gordziejewska.biznes,True,False
kontrowersyjn.marek,1691446461.9793725,False,False,False,True,True,gordziejewska.biznes,False,False
aleks.andraak,1691446550.9461942,False,True,False,False,False,gordziejewska.biznes,False,False
just_smile_no_stres,1691446592.857967,False,False,False,False,True,gordziejewska.biznes,True,False
kaarolcia.ka,1691446662.0912335,False,False,False,True,False,gordziejewska.biznes,False,False
robo5485,1691446709.178079,False,False,False,False,True,gordziejewska.biznes,False,False
pawel_chlewicki,1691446782.1866052,False,False,False,False,False,gordziejewska.biznes,False,False
bajto99_,1691446817.942471,False,False,False,True,True,gordziejewska.biznes,False,False
lordzergadis,1691446881.9610598,False,False,False,True,False,gordziejewska.biznes,False,False
mizerka269fifa,1691446934.704518,False,False,False,False,True,gordziejewska.biznes,False,False
_qatrycia,1691446983.1384664,False,True,False,False,False,gordziejewska.biznes,False,False
guwapvic,1691447024.7845938,False,False,False,False,True,gordziejewska.biznes,False,False
antonelalabrovlc,1691447089.5252352,False,False,False,False,False,gordziejewska.biznes,True,False
k_socha21,1691447137.0356262,False,False,False,True,True,gordziejewska.biznes,False,False
kryystian__m,1691447183.788174,False,False,False,False,True,gordziejewska.biznes,False,False
viktordidkivskiy,1691447258.5283017,False,False,False,False,False,gordziejewska.biznes,False,False
gordo___19___,1691447302.849495,False,False,False,False,False,gordziejewska.biznes,False,False
_manielek_,1691447344.6745565,False,False,False,False,True,gordziejewska.biznes,False,False
a.wujke,1691447410.0301354,False,False,False,False,False,gordziejewska.biznes,False,False
kasiastolarczy.k,1691447455.0707066,False,False,False,False,True,gordziejewska.biznes,False,False
miss_lady_xx,1691447547.9938686,False,True,False,False,False,gordziejewska.biznes,False,False
majlennka,1691447608.8685317,False,False,False,False,False,gordziejewska.biznes,False,False
natalia.swiergon,1691447649.546464,False,False,False,False,True,gordziejewska.biznes,False,False
julka.schayer,1691447687.1698077,False,False,False,True,True,gordziejewska.biznes,False,False
mateuszolszowka,1691447731.45613,False,False,False,True,True,gordziejewska.biznes,False,False
szymon_waniel_,1691447766.0406778,False,False,False,True,True,gordziejewska.biznes,False,False
bling.moi.laval,1691447805.0089414,False,False,False,False,True,gordziejewska.biznes,False,False
korcz_daria,1691447842.414951,False,False,False,True,True,gordziejewska.biznes,False,False
magdalena_stubba,1691447884.708874,False,False,False,True,True,gordziejewska.biznes,False,False
ilovefitnessaga,1691447918.9627912,False,False,False,True,True,gordziejewska.biznes,False,False
glambeauty_paulinabochenek,1691447964.8718753,False,False,False,False,True,gordziejewska.biznes,False,False
rlck__,1691448033.3443563,False,False,True,False,True,gordziejewska.biznes,False,False
baszarowa,1691448073.52213,False,False,False,True,True,gordziejewska.biznes,False,False
nataliarejmus,1691448120.950066,False,False,False,False,True,gordziejewska.biznes,False,False
michal.tazz.bulik,1691448165.0464995,False,False,False,True,True,gordziejewska.biznes,False,False
purpleartastic,1691448209.0747874,False,False,False,False,True,gordziejewska.biznes,False,False
mrowczynskiprzemek,1691448300.5258086,False,True,False,False,False,gordziejewska.biznes,False,False
officialgeorgette_,1691448346.60684,False,False,False,True,True,gordziejewska.biznes,False,False
_maniurka_97,1691448398.702925,False,False,False,False,True,gordziejewska.biznes,True,False
korneliaherich,1691448441.3064148,False,False,False,False,True,gordziejewska.biznes,False,False
the.motivated.women_,1691448490.9374568,False,False,False,False,True,gordziejewska.biznes,False,False
vidalye_,1691448525.1209052,False,False,False,True,True,gordziejewska.biznes,False,False
bitchwethug,1691448567.3205523,False,False,False,False,False,gordziejewska.biznes,False,False
justin_charles007,1691448652.569241,False,True,False,False,False,gordziejewska.biznes,False,False
kacper_14033,1691448715.378795,False,False,False,False,False,gordziejewska.biznes,True,False
pietrakjulia,1691448747.5130825,False,False,False,False,False,gordziejewska.biznes,False,False
martynaszu,1691448781.29657,False,False,False,True,True,gordziejewska.biznes,False,False
kwiat_wenus,1691448828.573671,False,False,False,False,True,gordziejewska.biznes,False,False
ko.tifany,1691448871.0446692,False,False,False,False,True,gordziejewska.biznes,False,False
katem895,1691448964.2084682,False,True,False,False,False,gordziejewska.biznes,False,False
malgorzatasrebnicka,1691449001.2394562,False,False,False,False,True,gordziejewska.biznes,False,False
edyta.pindera,1691449048.5101652,False,False,False,False,True,gordziejewska.biznes,False,False
cyprianogrzal,1691449113.8595636,False,False,False,False,False,gordziejewska.biznes,False,False
skalinskidaniel,1691449207.335261,False,True,False,False,False,gordziejewska.biznes,False,False
alawroblewska,1691449254.867035,False,False,False,False,True,gordziejewska.biznes,False,False
kiejnaa,1691536019.358731,False,False,False,False,False,jakubroskosz,False,False
alicja_zuzi,1691536059.63744,False,False,False,False,False,jakubroskosz,False,False
m4rw1l,1691536148.2740505,False,True,False,False,False,jakubroskosz,False,False
takajugo_,1691536192.5881424,False,False,False,False,False,jakubroskosz,False,False
xwxjx_009,1691536245.627066,False,True,False,False,False,jakubroskosz,False,False
__z__o__s__i__a__,1691536327.3906984,False,True,False,False,False,jakubroskosz,False,False
m.kowal21a,1691536387.7122035,False,True,False,False,False,jakubroskosz,False,False
slim.lowkey,1691536480.707806,False,True,False,False,False,jakubroskosz,False,False
adrian_szerszen,1691536539.2270384,False,False,True,False,True,jakubroskosz,False,False
adrianl_306,1691536593.1219163,False,False,False,False,True,jakubroskosz,False,False
agata_kapiewicz,1691536638.7549176,False,False,False,False,True,jakubroskosz,False,False
agata_mrocz,1691536686.427107,False,False,False,False,True,jakubroskosz,False,False
_______agnieszka_,1691536734.6620743,False,False,False,True,True,jakubroskosz,False,False
ai_dla_kowalskich,1691536774.9831302,False,False,False,False,False,jakubroskosz,False,False
aleksanderantosz,1691536827.7688563,False,True,False,False,False,jakubroskosz,False,False
asia.rzeznik,1691536907.191475,False,True,False,False,False,jakubroskosz,False,False
barbara.krzan,1691536988.198316,False,True,False,False,False,jakubroskosz,False,False
kwasnicabartek,1691537053.181384,False,False,False,False,False,jakubroskosz,False,False
bartt_ek,1691537134.5331423,False,True,False,False,False,jakubroskosz,False,False
book.your.mind,1691537195.013625,False,False,False,False,False,jakubroskosz,False,False
ecosolidhouses,1691537239.4332635,False,False,False,False,False,jakubroskosz,False,False
fotopassie_,1691537315.018938,False,False,False,False,False,jakubroskosz,False,False
badzduzymfacetem,1691537387.8793654,False,False,False,False,False,jakubroskosz,False,False
jakubmioduszewskisp,1691537428.1119907,False,False,False,False,False,jakubroskosz,False,False
jasko3221,1691537465.2190824,False,False,False,False,True,jakubroskosz,False,False
miles_muscle,1691537515.108255,False,False,False,True,True,jakubroskosz,False,False
camel448,1691537590.0568786,False,False,False,False,False,jakubroskosz,False,False
kamilakocemba,1691537638.654909,False,False,False,True,True,jakubroskosz,False,False
likaaa881,1691537709.4771566,False,False,False,False,False,jakubroskosz,False,False
karolina_saczek,1691537756.824314,False,False,False,False,True,jakubroskosz,False,False
kynek_m,1691537799.0517805,False,False,False,False,False,jakubroskosz,False,False
lorbieckimateusz,1691537859.1653757,False,False,False,True,False,jakubroskosz,False,False
lucas_dammann,1691537938.965835,False,False,False,True,False,jakubroskosz,False,False
flh.maria,1691538015.976405,False,True,False,False,False,jakubroskosz,False,False
mateusz_slizewski,1691538079.1538508,False,False,False,False,False,jakubroskosz,False,False
mateuszpry,1691538116.0030854,False,False,False,False,False,jakubroskosz,False,False
michal.rakowiecki,1691538156.5642152,False,False,False,False,False,jakubroskosz,False,False
kalumas_,1691538217.5404406,False,False,False,False,False,jakubroskosz,False,False
_mikess._,1691538276.2338886,False,True,False,False,False,jakubroskosz,False,False
miisia__,1691538334.7561717,False,True,False,False,False,jakubroskosz,False,False
ola.wow,1691538383.8747635,False,False,False,False,True,jakubroskosz,False,False
patryk.grzegrzolka,1691538477.0343435,False,True,False,False,False,jakubroskosz,False,False
rafaello10222,1691538531.5972695,False,True,False,False,False,jakubroskosz,False,False
wynajmij_samochod,1691538606.23587,False,False,False,False,False,jakubroskosz,False,False
sandra_sandra98760,1691538689.311725,False,True,False,False,False,jakubroskosz,False,False
m_shewolf,1691538729.8588915,False,False,False,True,True,jakubroskosz,False,False
tomie_14,1691538778.0820625,False,False,False,False,True,jakubroskosz,False,False
a.h.g111,1691538859.1870418,False,True,False,False,False,jakubroskosz,False,False
roksanaa.se,1691538932.870959,False,False,False,True,False,jakubroskosz,False,False
olgatieee_xx,1691538976.4432356,False,False,False,True,True,jakubroskosz,False,False
mary.skaa07,1691539069.388906,False,True,False,False,False,karolina_pisarek,False,False
jjijhyuhhgg,1691539130.106743,False,True,False,False,False,karolina_pisarek,False,False
weronika_selwa,1691539176.6171644,False,True,False,False,False,karolina_pisarek,False,False
debeekk,1691539229.2020895,False,True,False,False,False,karolina_pisarek,False,False
budowa_antares3,1691539294.038046,False,False,False,False,False,karolina_pisarek,False,False
